,constellation,iterations,seed_value,mu,sigma,number_of_satellites,total_area_earth_km_sq,coverage_area_per_sat_sqkm,altitude_km,dl_frequency_Hz,dl_bandwidth_Hz,speed_of_light,antenna_diameter_m,antenna_efficiency,power_dBw,receiver_gain_dB,earth_atmospheric_losses_dB,all_other_losses_dB,number_of_channels,polarization,monthly_traffic_GB,percent_of_traffic,fuel_mass_kg,fuel_mass_1_kg,fuel_mass_2_kg,fuel_mass_3_kg,satellite_launch_cost,ground_station_cost,spectrum_cost,regulation_fees,digital_infrastructure_cost,ground_station_energy,subscriber_acquisition,staff_costs,research_development,maintenance,discount_rate,assessment_period_year
2304,Starlink,100,42,2,10,4425,510000000,115254.2372881356,542.8211108305887,13499999999.912056,500000000.0,300000000.0,0.7346415134943425,0.5413890556385598,30,28.32366392263244,9.05642491484447,0.5196535314109849,8,2,30.73045561450661,15,488370,0,0,0,245765662.4011514,47123426.06355351,118705404.02615571,1689407.8690701094,4316881.155017863,3589440.6384048285,42191364.562190935,12471681.845695881,60504578.80010455,13865327.866435666,5,5
2305,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1196.3778412948998,13499999999.903202,250000000.0,300000000.0,0.5760004815243802,0.582785277063872,30,26.512502244434383,12.958315836257519,0.428982537619591,8,2,29.575829233489596,15,218150,7360,0,0,719418653.4774078,43927021.8566685,143499122.13030714,5697523.085732113,4241938.84214517,2442871.0650092787,44117571.141810946,16785073.154532053,59186269.11572042,13508879.257533723,5,5
2306,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.1566265917999,17699999999.993473,250000000.0,300000000.0,1.043157048250591,0.6651488088185326,30,34.514069533066774,15.024960070265532,0.6921259943221506,8,2,30.501532234976874,15,0,10000,480000,184900,175327060.83893505,36884598.34288712,133132035.66118193,8197083.769599911,1571247.252171233,14479663.204850534,53976939.44496299,12047173.885417607,59134932.84226207,55731417.63759461,5,5
2307,Starlink,100,42,2,10,4425,510000000,115254.2372881356,546.0773692784618,13499999999.92072,500000000.0,300000000.0,0.40551010588047975,0.6972247286067468,30,27.707715270790825,9.796554380566548,0.7191097596723501,8,2,31.182979663264305,15,488370,0,0,0,249960713.8729196,44503923.161438316,111336468.02201043,246938.81756994268,3093398.886366309,2529290.153253617,48688396.22388357,13312694.661207095,60480560.452570505,13281478.893212909,5,5
2308,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1196.255379104538,13500000000.042149,250000000.0,300000000.0,0.7845726171722505,0.5923076923498415,30,30.470260900916212,16.556177925248335,0.5440003899880724,8,2,27.810690744966962,15,218150,7360,0,0,724174466.4638195,49185189.75391539,144353911.0300687,7053330.314187588,3755231.6252761697,3577556.845930284,45244764.84079157,2774537.6896118447,60172499.79214755,12231962.710111635,5,5
2309,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,603.4600527979987,17700000000.0887,250000000.0,300000000.0,0.7828307334871174,0.6970854083491338,30,27.635203272782814,12.060682546095055,0.7157842335677193,8,2,28.383903337679996,15,0,10000,480000,184900,180954076.5280649,36420551.94427933,128566613.62192287,5344538.751008367,2332614.75419992,14254215.876413291,59539127.12472053,15865287.491381701,59627084.04488953,54388050.32717307,5,5
2310,Starlink,100,42,2,10,4425,510000000,115254.2372881356,540.7306935308216,13500000000.07095,500000000.0,300000000.0,0.7547709967860079,0.5448156793148574,30,26.848517879508602,12.67563361333141,0.4777731754404194,8,2,33.94405491506821,15,488370,0,0,0,252576122.87134388,44774600.62205264,118535365.72384515,890452.895069594,3305349.381072453,3526968.850217744,48977583.433400854,13387864.244770838,59625505.16460471,12425806.645557525,5,5
2311,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1194.635512719937,13500000000.070063,250000000.0,300000000.0,0.5812832878441735,0.5882114781146531,30,31.277946812871594,12.551771142576133,0.487353475980306,8,2,30.893402201172012,15,218150,7360,0,0,713953310.0521553,44801876.03206623,120777881.52036203,6866004.485379982,3620527.2971885595,2369429.50539043,48766078.155157186,706210.8207530081,59474674.85150648,12593551.988964802,5,5
2312,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,603.8427999895393,17699999999.944763,250000000.0,300000000.0,0.9727351192532135,0.5922014854085076,30,34.41935414044143,13.361220565461931,0.43674726039440537,8,2,26.995912408240827,15,0,10000,480000,184900,170980086.82596916,35916810.433106855,117590240.72120455,7856603.427463789,3130596.1380182393,14770034.09683517,55917705.795049496,1607352.1555414973,59528170.59430711,55790908.27556764,5,5
2313,Starlink,100,42,2,10,4425,510000000,115254.2372881356,543.2758450384703,13500000000.054464,500000000.0,300000000.0,0.7158727572437927,0.5645314171430689,30,28.09264589275426,12.136567636484354,0.712583613071247,8,2,33.36842085928252,15,488370,0,0,0,251009914.92338902,49904950.648327485,130549739.5204254,-948344.1098882135,3097171.1701440793,2918877.4685587264,58178021.74718699,8081655.677613415,60586834.09620593,13587911.522933107,5,5
2314,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1196.2879636597513,13499999999.95039,250000000.0,300000000.0,0.6841442650294579,0.6816416853408446,30,30.326005424664565,15.096938597479582,0.4560260083403469,8,2,26.882308633501175,15,218150,7360,0,0,714109368.5199683,49981396.96277108,143105308.97231522,7173034.857524268,3417960.2367183077,2286208.7670773426,51818175.85706878,-154796.394746908,60891836.38207499,13944216.977887264,5,5
2315,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.4794472533094,17700000000.04818,250000000.0,300000000.0,0.9572509268897067,0.5443241954388911,30,28.237265415881865,16.454234917227236,0.33352220290070955,8,2,31.243645586471235,15,0,10000,480000,184900,181436933.94682488,34868343.664565325,134285513.13417888,9168043.09212242,1500553.5841634714,14585456.346708022,41373224.60442861,3621789.8923632205,59355596.983431205,55519927.86123033,5,5
2316,Starlink,100,42,2,10,4425,510000000,115254.2372881356,545.2628427671475,13500000000.056845,500000000.0,300000000.0,0.6765202625037487,0.5460515818591622,30,27.124316144767654,12.577456822145837,0.5759709973183272,8,2,27.404240258177687,15,488370,0,0,0,254113731.12916082,48300900.49226631,136388623.53463337,-917478.3295749031,2601016.5073630135,3768237.073195217,42962196.36292232,7682206.871407006,59374923.05616038,12762396.102602983,5,5
2317,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1192.3410624303208,13500000000.094572,250000000.0,300000000.0,0.816102590282676,0.5172053301559286,30,32.32967183554753,13.313411303264342,0.3892635252177718,8,2,29.190929304712192,15,218150,7360,0,0,715339885.4507136,50194780.475790516,127006104.38765067,8970996.590024734,2810452.071943377,2445598.7098493013,43078107.94769517,16793777.647462606,60133065.492689066,12845776.36066514,5,5
2318,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,606.054039738739,17699999999.915894,250000000.0,300000000.0,1.0161741898432637,0.5187775956618194,30,31.73835803854299,13.67128334192955,0.5682386613305237,8,2,29.90206182585292,15,0,10000,480000,184900,177761003.54712084,34722679.86579129,140127275.61657354,6441050.104205557,3358473.1973605053,15904348.943551738,58248261.50157192,3782721.023996914,60453061.00192822,55697119.87574554,5,5
2319,Starlink,100,42,2,10,4425,510000000,115254.2372881356,543.4023359161785,13500000000.082445,500000000.0,300000000.0,0.4452433449644988,0.6181471868754106,30,34.82632616153087,8.955984647938472,0.5350083526804561,8,2,29.69195571016499,15,488370,0,0,0,252509051.5210434,49841200.36817413,112748265.6343083,1906162.763084482,2865207.478425023,3504972.219505512,50672319.04604356,-1197117.9441754455,60106342.51056008,12155719.689599572,5,5
2320,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.6679319831596,13499999999.948502,250000000.0,300000000.0,0.6582150714658013,0.6554907147402578,30,29.132138950197643,16.239527680806198,0.5390883506853723,8,2,29.500901994907323,15,218150,7360,0,0,727454157.8192266,51467824.070827976,143687545.33903223,6811311.790578972,3902969.7526921397,3596305.043677301,40296551.07035447,10545023.476796469,59842509.15294359,12904160.1091098,5,5
2321,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.1840863730081,17699999999.9433,250000000.0,300000000.0,0.7822543679957762,0.6705809943378273,30,29.481164664530244,12.669763541591491,0.5353954244596062,8,2,31.445078509973996,15,0,10000,480000,184900,174677775.79229987,32040848.1283845,132566788.0391062,5911253.024332936,3398018.2792127673,15731264.724744953,49033731.878424086,8027195.918827554,60993175.7616416,55443470.13970762,5,5
2322,Starlink,100,42,2,10,4425,510000000,115254.2372881356,544.4487278727323,13499999999.970156,500000000.0,300000000.0,0.4178525076739513,0.5910160112979683,30,33.853993776155235,9.769961974249348,0.3982329670170488,8,2,34.53158616264161,15,488370,0,0,0,258759255.57616863,51478260.06957127,108698977.35975744,26321.38485356164,3595452.71876313,3522915.6251695957,46182285.14237837,10004432.833106857,60906407.9194309,13274857.475785576,5,5
2323,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1193.9227575122763,13500000000.079266,250000000.0,300000000.0,0.6228473254204996,0.6539504616419027,30,34.097479261209294,16.375527967782894,0.41589339536059544,8,2,29.893270990409086,15,218150,7360,0,0,716052837.0905172,50123566.08290469,110210118.32711312,8427822.889498869,2559723.751500991,3412138.456494609,43579235.004169084,12867569.086978069,60038280.85493354,13009237.132426858,5,5
2324,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.2907149326397,17700000000.03455,250000000.0,300000000.0,1.0699932366537026,0.5804636235777949,30,27.12603264886506,15.4972439994477,0.5765913893894463,8,2,29.27765536496775,15,0,10000,480000,184900,176611914.14563578,34307173.04966649,118362512.25802076,6523894.018491604,1731167.6723759072,15152399.533534987,50388263.24880286,-67158.40270297369,59427185.593830355,55716911.79788964,5,5
2325,Starlink,100,42,2,10,4425,510000000,115254.2372881356,548.3666758336709,13499999999.957226,500000000.0,300000000.0,0.7235885927058423,0.5896854472545036,30,33.441364381303025,10.87127473778273,0.719905314931915,8,2,30.408009590092654,15,488370,0,0,0,251143983.6093805,45364483.08656874,110345282.73232155,1031124.0291361758,3805008.2031222107,2602802.8297197702,47632929.34080876,2123236.320261757,60862809.33054835,12052967.546951674,5,5
2326,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1197.7421181090667,13500000000.037443,250000000.0,300000000.0,0.6893697315136448,0.6438637118841299,30,25.475171239239284,15.860599513587005,0.40003016396381536,8,2,34.98786246690905,15,218150,7360,0,0,726368322.0235474,49638136.46038095,127839620.00518669,6267527.145335921,2997469.2705881856,4039867.281049982,58377696.68587294,16995673.542089466,60725143.48717123,13495927.24705356,5,5
2327,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,608.8291723742451,17700000000.0746,250000000.0,300000000.0,1.0294302130136181,0.549967642480091,30,33.64797792306414,13.291408991698965,0.3955311395911253,8,2,29.985903285317328,15,0,10000,480000,184900,172197754.81037864,33145008.827906374,120734137.9716047,6582919.835136367,2352952.3425204805,14691592.181265088,57990571.18338613,-512168.2944438865,60272131.59549204,55697044.25432962,5,5
2328,Starlink,100,42,2,10,4425,510000000,115254.2372881356,545.0487823335852,13499999999.94978,500000000.0,300000000.0,0.5606904346003299,0.5951145170343414,30,27.16668250884954,7.543416812117071,0.6883741661056348,8,2,32.72686028000517,15,488370,0,0,0,242401442.27484292,50311460.99188896,136430840.81214944,398221.80057066726,3657040.823473192,2299760.9351458666,51733920.429171346,14576333.079813655,60479790.501956455,12248677.15674206,5,5
2329,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1197.1278600005273,13499999999.96396,250000000.0,300000000.0,0.5993605998859292,0.6796098620070758,30,26.19192788985667,13.370831789384322,0.5536191190633462,8,2,28.806018170152484,15,218150,7360,0,0,718432608.1471881,44744136.928076364,117374348.24314949,6368824.719775293,3060843.445182432,3429731.7429601983,53030071.35339443,9096897.382321369,59563865.0149211,12899415.309846904,5,5
2330,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.2611910131839,17700000000.003494,250000000.0,300000000.0,0.7297730261190614,0.6403868787287861,30,31.57524011612903,13.934854028362814,0.7214038252335443,8,2,26.307499343746027,15,0,10000,480000,184900,176007460.67565483,36757944.760930136,143476487.22212192,7732552.703558695,2252342.739839837,15303731.363269158,40627559.21660138,9023838.457987636,59204893.174270995,54404617.78961448,5,5
2331,Starlink,100,42,2,10,4425,510000000,115254.2372881356,547.0442308779055,13499999999.966873,500000000.0,300000000.0,0.48821080952487456,0.6508331932585446,30,27.89651389435456,9.515386912611877,0.46680903098458226,8,2,32.29285180965508,15,488370,0,0,0,251584884.52332637,48772064.897725955,116893477.03199363,2390700.3838292924,3694188.874251905,3157722.891137814,59572095.377758026,13067613.401886659,60729707.4196425,13733670.566510236,5,5
2332,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1199.961440690957,13499999999.950829,250000000.0,300000000.0,0.617163518102911,0.5104861926700952,30,32.1713022063223,17.304330309601923,0.4938865550951128,8,2,31.208077727351053,15,218150,7360,0,0,727118788.105654,49067317.87507997,115669031.75231704,6417994.670374693,3178699.1776530007,3016497.1517134258,55144155.796806,1531378.827453331,59482662.901758805,13882970.85757406,5,5
2333,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,604.4084964097058,17700000000.05102,250000000.0,300000000.0,0.8743583204724721,0.6420322740008882,30,28.66741210790917,15.924135301559453,0.7011879286125828,8,2,34.75163667460417,15,0,10000,480000,184900,175753171.5914078,29991099.54904214,133666849.27072619,5366164.550018801,1597742.8024110943,14075166.727890212,55752077.771846026,11189900.334362896,59885182.3681358,55673173.509661995,5,5
2334,Starlink,100,42,2,10,4425,510000000,115254.2372881356,543.3234539063759,13500000000.03091,500000000.0,300000000.0,0.6392366642998282,0.620946851609486,30,33.50503665726201,10.047621160158155,0.6480128202954134,8,2,32.49377892349804,15,488370,0,0,0,245200585.78276116,44182799.22241925,123906153.3386235,-1120928.3997805258,2833331.5082457867,4103294.5838706787,50507624.57262516,12550248.654843142,60224700.49897904,13046153.528023874,5,5
2335,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1199.1654387108938,13500000000.080639,250000000.0,300000000.0,0.653532006944238,0.5754015927268737,30,28.614499292284385,12.088891513785983,0.34299050245241863,8,2,28.148862682663857,15,218150,7360,0,0,710690265.3770972,45783259.654643744,113617316.94068494,7969296.0450476,2830428.6472875844,2960013.489577987,45259640.683658265,3184449.867242516,59428733.30418667,12672703.865525704,5,5
2336,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,607.9644185474986,17700000000.03742,250000000.0,300000000.0,0.7174245996227007,0.5727151505846405,30,29.325683029221413,14.810124886886966,0.5910601040531998,8,2,30.214871592430217,15,0,10000,480000,184900,180768637.5615834,30703274.93475707,133555969.33819926,7651674.032088952,2927911.7475197916,15166884.530126719,49332197.09749772,15124396.192456182,59334469.36903693,55896517.84802204,5,5
2337,Starlink,100,42,2,10,4425,510000000,115254.2372881356,548.9705107065847,13499999999.900608,500000000.0,300000000.0,0.5350692879405814,0.64737119041953,30,30.437244633130273,11.513363251224588,0.5271149809142837,8,2,30.22031961256106,15,488370,0,0,0,257788540.9746346,48308694.985024236,130436970.14128798,2205088.5502698417,4135819.8712237,4204789.166778674,58414743.838759676,-1671176.1274406079,60016859.028394915,13410081.252412865,5,5
2338,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1197.94714803056,13499999999.928123,250000000.0,300000000.0,0.7859085887100897,0.6770332204989298,30,26.027651516640358,17.99023767738938,0.728701491457741,8,2,31.27401617618241,15,218150,7360,0,0,711815868.6629295,48832397.33071819,139610481.07106712,8283736.1188173145,3778968.9924515598,3788510.16738208,45569430.794155106,9374401.830354167,60943440.27440755,13847914.067793332,5,5
2339,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,609.4486819053756,17699999999.963,250000000.0,300000000.0,1.0012011318367948,0.5892002924313721,30,31.75871129549833,12.165156394392735,0.5913518481425986,8,2,25.78710390659049,15,0,10000,480000,184900,183809182.5214165,29515188.589544147,135095897.86818537,6268315.179369668,3123547.094341275,14848895.638084013,57848519.7466719,14730608.378717698,60417985.54269111,54766115.27420314,5,5
2340,Starlink,100,42,2,10,4425,510000000,115254.2372881356,544.354679692462,13499999999.995293,500000000.0,300000000.0,0.5337583307864073,0.6056092311024627,30,30.746764868749224,10.508368550761492,0.5836960524824722,8,2,33.997050094019016,15,488370,0,0,0,244963440.7706193,51273750.6322148,128172928.17550032,368608.77114374866,4391065.234868706,3768412.5413778755,56970785.49888398,3321735.469075733,60158677.70581849,13199710.9917342,5,5
